,month,bedrooms,number_of_reviews,review_scores_rating,neighborhood,num_comp,occ%,avg_price
8974,5,1,13,92,54,408,48.39,160
8975,6,1,13,92,54,408,100.0,160
8976,7,1,13,92,54,408,0.0,160
8977,8,1,13,92,54,408,0.0,160
8978,9,1,13,92,54,408,83.33,160
8979,10,1,13,92,54,408,100.0,160
8980,11,1,13,92,54,408,100.0,160
8981,12,1,13,92,54,408,90.32,160
8982,1,1,19,96,54,408,96.67,169
8983,2,1,19,96,54,408,7.14,105
8984,3,1,19,96,54,408,87.1,169
8985,4,1,19,96,54,408,36.67,135
8986,5,1,19,96,54,408,32.26,155
8987,6,1,19,96,54,408,66.67,185
8988,7,1,19,96,54,408,32.26,155
8989,8,1,19,96,54,408,0.0,163
8990,9,1,19,96,54,408,80.0,244
8991,10,1,19,96,54,408,74.19,244
8992,11,1,19,96,54,408,100.0,145
8993,12,1,19,96,54,408,100.0,145
8994,1,1,2,100,54,408,96.55,140
8995,2,1,2,100,54,408,0.0,140
8996,3,1,2,100,54,408,100.0,140
8997,4,1,2,100,54,408,100.0,140
8998,5,1,2,100,54,408,100.0,140
8999,6,1,2,100,54,408,20.0,140
9000,7,1,2,100,54,408,0.0,140
9001,8,1,2,100,54,408,0.0,140
9002,9,1,2,100,54,408,0.0,140
9003,10,1,2,100,54,408,0.0,140
9004,11,1,2,100,54,408,0.0,140
9005,12,1,2,100,54,408,0.0,140
9006,1,1,3,100,54,408,100.0,195
9007,2,1,3,100,54,408,100.0,195
9008,3,1,3,100,54,408,100.0,195
9009,4,1,3,100,54,408,100.0,195
9010,5,1,3,100,54,408,100.0,195
9011,6,1,3,100,54,408,100.0,195
9012,7,1,3,100,54,408,100.0,195
9013,8,1,3,100,54,408,74.19,195
9014,9,1,3,100,54,408,0.0,195
9015,10,1,3,100,54,408,0.0,195
9016,11,1,3,100,54,408,0.0,195
9017,12,1,3,100,54,408,0.0,195
9018,1,1,6,93,54,408,58.62,240
9019,2,1,6,93,54,408,0.0,186
9020,3,1,6,93,54,408,100.0,240
9021,4,1,6,93,54,408,100.0,240
9022,5,1,6,93,54,408,96.77,240
9023,6,1,6,93,54,408,100.0,220
9024,7,1,6,93,54,408,100.0,220
9025,8,1,6,93,54,408,96.77,220
9026,9,1,6,93,54,408,90.0,280
9027,10,1,6,93,54,408,100.0,280
9028,11,1,6,93,54,408,76.67,280
9029,12,1,6,93,54,408,54.84,280
9030,1,1,1,100,54,408,70.0,160
9031,2,1,1,100,54,408,71.43,160
9032,8,1,1,100,54,408,83.87,160
9033,2,1,8,93,54,408,0.0,321
9034,3,1,8,93,54,408,35.48,300
9035,4,1,8,93,54,408,0.0,340
9036,5,1,8,93,54,408,32.26,300
9037,6,1,8,93,54,408,63.33,300
9038,7,1,8,93,54,408,0.0,344
9039,8,1,8,93,54,408,19.35,300
9040,9,1,8,93,54,408,100.0,290
9041,10,1,8,93,54,408,100.0,290
9042,11,1,8,93,54,408,56.67,290
9043,12,1,8,93,54,408,19.35,290
9044,1,1,3,93,54,408,0.0,133
9045,2,1,3,93,54,408,0.0,134
9046,3,1,3,93,54,408,12.9,125
9047,4,1,3,93,54,408,0.0,150
9048,5,1,3,93,54,408,0.0,150
9049,6,1,3,93,54,408,40.0,150
9050,7,1,3,93,54,408,25.81,150
9051,8,1,3,93,54,408,77.42,150
9052,9,1,3,93,54,408,83.33,150
9053,10,1,3,93,54,408,87.1,150
9054,11,1,3,93,54,408,83.33,150
9055,12,1,3,93,54,408,100.0,150
9056,1,1,4,95,54,408,66.67,185
9057,2,1,4,95,54,408,71.43,185
9058,3,1,4,95,54,408,80.65,175
9059,4,1,4,95,54,408,93.33,175
9060,5,1,4,95,54,408,83.87,175
9061,6,1,4,95,54,408,73.33,175
9062,7,1,4,95,54,408,70.97,175
9063,8,1,4,95,54,408,70.97,175
9064,9,1,4,95,54,408,73.33,175
9065,10,1,4,95,54,408,3.23,175
9066,11,1,4,95,54,408,0.0,178
9067,12,1,4,95,54,408,0.0,178
9068,1,1,4,100,54,408,0.0,150
9069,2,1,4,100,54,408,53.57,150
9070,3,1,4,100,54,408,3.23,126
9071,4,1,4,100,54,408,16.67,150
9072,5,1,4,100,54,408,0.0,150
9073,6,1,4,100,54,408,73.33,165
9074,7,1,4,100,54,408,16.13,165
9075,8,1,4,100,54,408,0.0,150
9076,9,1,4,100,54,408,63.33,165
9077,10,1,4,100,54,408,38.71,150
9078,11,1,4,100,54,408,13.33,150
9079,12,1,4,100,54,408,100.0,150
9080,1,1,59,91,58,456,0.0,140
9081,2,1,59,91,58,456,0.0,155
9082,3,1,59,91,58,456,25.81,245
9083,4,1,59,91,58,456,0.0,251
9084,5,1,59,91,58,456,100.0,245
9085,6,1,59,91,58,456,16.67,225
9086,7,1,59,91,58,456,100.0,225
9087,8,1,59,91,58,456,100.0,225
9088,9,1,59,91,58,456,60.0,215
9089,10,1,59,91,58,456,48.39,245
9090,11,1,59,91,58,456,76.67,195
9091,12,1,59,91,58,456,25.81,195
9092,1,1,20,90,58,456,10.0,175
9093,2,1,20,90,58,456,0.0,175
9094,3,1,20,90,58,456,87.1,125
9095,4,1,20,90,58,456,100.0,125
9096,5,1,20,90,58,456,100.0,125
9097,6,1,20,90,58,456,90.0,175
9098,7,1,20,90,58,456,6.45,175
9099,8,1,20,90,58,456,96.77,175
9100,9,1,20,90,58,456,70.0,175
9101,10,1,20,90,58,456,93.55,175
9102,11,1,20,90,58,456,90.0,175
9103,12,1,20,90,58,456,100.0,175
9104,1,1,135,95,58,456,43.33,70
9105,2,1,135,95,58,456,17.86,70
9106,3,1,135,95,58,456,54.84,150
9107,4,1,135,95,58,456,53.33,150
9108,5,1,135,95,58,456,9.68,150
9109,6,1,135,95,58,456,86.67,150
9110,7,1,135,95,58,456,3.23,150
9111,8,1,135,95,58,456,9.68,150
9112,9,1,135,95,58,456,86.67,150
9113,10,1,135,95,58,456,83.87,150
9114,11,1,135,95,58,456,90.0,150
9115,12,1,135,95,58,456,74.19,150
9116,1,1,6,100,58,456,66.67,215
9117,2,1,6,100,58,456,60.71,215
9118,3,1,6,100,58,456,74.19,200
9119,4,1,6,100,58,456,70.0,200
9120,5,1,6,100,58,456,61.29,200
9121,6,1,6,100,58,456,100.0,225
9122,7,1,6,100,58,456,100.0,225
9123,8,1,6,100,58,456,100.0,225
9124,9,1,6,100,58,456,46.67,225
9125,10,1,6,100,58,456,0.0,225
9126,11,1,6,100,58,456,0.0,225
9127,12,1,6,100,58,456,0.0,244
9128,1,1,36,94,58,456,100.0,199
9129,2,1,36,94,58,456,100.0,199
9130,3,1,36,94,58,456,70.97,199
9131,4,1,36,94,58,456,83.33,199
9132,5,1,36,94,58,456,100.0,199
9133,6,1,36,94,58,456,76.67,225
9134,7,1,36,94,58,456,100.0,199
9135,8,1,36,94,58,456,100.0,199
9136,9,1,36,94,58,456,93.33,225
9137,10,1,36,94,58,456,100.0,225
9138,11,1,36,94,58,456,33.33,199
9139,12,1,36,94,58,456,35.48,199
9140,1,1,1,100,58,456,100.0,255
9141,2,1,1,100,58,456,100.0,255
9142,3,1,1,100,58,456,100.0,255
9143,4,1,1,100,58,456,70.0,255
9144,5,1,1,100,58,456,100.0,255
9145,6,1,1,100,58,456,20.0,255
9146,7,1,1,100,58,456,0.0,255
9147,8,1,1,100,58,456,0.0,255
9148,9,1,1,100,58,456,76.67,240
9149,10,1,1,100,58,456,16.13,240
9150,11,1,1,100,58,456,0.0,240
9151,12,1,1,100,58,456,29.03,240
9152,1,1,33,91,58,456,41.38,90
9153,2,1,33,91,58,456,17.86,95
9154,3,1,33,91,58,456,0.0,113
9155,4,1,33,91,58,456,0.0,113
9156,5,1,33,91,58,456,0.0,113
9157,6,1,33,91,58,456,0.0,113
9158,7,1,33,91,58,456,0.0,113
9159,8,1,33,91,58,456,0.0,113
9160,9,1,33,91,58,456,83.33,110
9161,10,1,33,91,58,456,100.0,110
9162,11,1,33,91,58,456,86.67,110
9163,12,1,33,91,58,456,74.19,110
9164,1,1,3,99,58,456,100.0,175
9165,2,1,3,99,58,456,50.0,88
9166,3,1,3,99,58,456,0.0,175
9167,4,1,3,99,58,456,0.0,175
9168,5,1,3,99,58,456,0.0,175
9169,6,1,3,99,58,456,6.67,175
9170,7,1,3,99,58,456,0.0,175
9171,8,1,3,99,58,456,0.0,175
9172,9,1,3,99,58,456,76.67,175
9173,10,1,3,99,58,456,100.0,175
9174,11,1,3,99,58,456,100.0,175
9175,12,1,3,99,58,456,100.0,175
9176,1,1,20,95,58,456,13.33,159
9177,2,1,20,95,58,456,3.57,159
9178,3,1,20,95,58,456,48.39,175
9179,4,1,20,95,58,456,66.67,175
9180,1,1,13,98,58,456,66.67,150
9181,2,1,13,98,58,456,0.0,175
9182,3,1,13,98,58,456,48.39,175
9183,4,1,13,98,58,456,0.0,175
9184,5,1,13,98,58,456,6.45,175
9185,6,1,13,98,58,456,100.0,175
9186,7,1,13,98,58,456,100.0,175
9187,8,1,13,98,58,456,100.0,175
9188,9,1,13,98,58,456,80.0,175
9189,10,1,13,98,58,456,87.1,175
9190,11,1,13,98,58,456,73.33,175
9191,12,1,13,98,58,456,54.84,175
9192,1,1,12,100,58,456,6.67,250
9193,2,1,12,100,58,456,0.0,250
9194,3,1,12,100,58,456,100.0,250
9195,4,1,12,100,58,456,26.67,250
9196,5,1,12,100,58,456,0.0,250
9197,6,1,12,100,58,456,100.0,300
9198,7,1,12,100,58,456,3.23,300
9199,8,1,12,100,58,456,0.0,300
9200,9,1,12,100,58,456,100.0,300
9201,10,1,12,100,58,456,100.0,300
9202,11,1,12,100,58,456,0.0,300
9203,12,1,12,100,58,456,0.0,300
9204,1,1,52,93,58,456,13.33,135
9205,2,1,52,93,58,456,100.0,150
9206,3,1,52,93,58,456,3.23,165
9207,4,1,52,93,58,456,30.0,165
9208,5,1,52,93,58,456,0.0,165
9209,6,1,52,93,58,456,76.67,150
9210,7,1,52,93,58,456,54.84,150
9211,8,1,52,93,58,456,54.84,150
9212,9,1,52,93,58,456,93.33,150
9213,10,1,52,93,58,456,93.55,150
9214,11,1,52,93,58,456,23.33,147
9215,12,1,52,93,58,456,9.68,150
9216,1,1,8,96,58,456,100.0,190
9217,2,1,8,96,58,456,100.0,190
9218,3,1,8,96,58,456,100.0,190
9219,4,1,8,96,58,456,100.0,190
9220,5,1,8,96,58,456,100.0,190
9221,6,1,8,96,58,456,0.0,190
9222,7,1,8,96,58,456,0.0,190
9223,8,1,8,96,58,456,0.0,190
9224,9,1,8,96,58,456,0.0,190
9225,10,1,8,96,58,456,0.0,190
9226,11,1,8,96,58,456,0.0,190
9227,12,1,8,96,58,456,0.0,190
9228,1,1,1,100,58,456,90.0,195
9229,2,1,1,100,58,456,0.0,195
9230,3,1,1,100,58,456,61.29,195
9231,4,1,1,100,58,456,80.0,195
9232,5,1,1,100,58,456,87.1,195
9233,6,1,1,100,58,456,83.33,195
9234,7,1,1,100,58,456,32.26,195
9235,8,1,1,100,58,456,0.0,195
9236,9,1,1,100,58,456,100.0,225
9237,10,1,1,100,58,456,45.16,195
9238,11,1,1,100,58,456,100.0,225
9239,12,1,1,100,58,456,61.29,225
9240,1,1,14,98,58,456,100.0,150
9241,2,1,14,98,58,456,14.29,150
9242,3,1,14,98,58,456,58.06,150
9243,4,1,14,98,58,456,53.33,150
9244,5,1,14,98,58,456,0.0,150
9245,6,1,14,98,58,456,100.0,250
9246,7,1,14,98,58,456,87.1,250
9247,8,1,14,98,58,456,100.0,250
9248,9,1,14,98,58,456,100.0,175
9249,10,1,14,98,58,456,93.55,175
9250,11,1,14,98,58,456,76.67,175
9251,12,1,14,98,58,456,96.77,175
9252,1,1,9,94,58,456,0.0,192
9253,2,1,9,94,58,456,0.0,189
9254,3,1,9,94,58,456,38.71,189
9255,4,1,9,94,58,456,0.0,299
9256,5,1,9,94,58,456,0.0,299
9257,6,1,9,94,58,456,63.33,289
9258,7,1,9,94,58,456,0.0,289
9259,8,1,9,94,58,456,0.0,289
9260,9,1,9,94,58,456,0.0,232
9261,10,1,9,94,58,456,96.77,249
9262,11,1,9,94,58,456,56.67,249
9263,12,1,9,94,58,456,70.97,249
9264,1,1,30,94,58,456,3.45,125
9265,2,1,30,94,58,456,100.0,150
9266,3,1,30,94,58,456,12.9,150
9267,4,1,30,94,58,456,0.0,165
9268,5,1,30,94,58,456,6.45,165
9269,6,1,30,94,58,456,73.33,150
9270,7,1,30,94,58,456,25.81,150
9271,8,1,30,94,58,456,54.84,150
9272,9,1,30,94,58,456,93.33,150
9273,10,1,30,94,58,456,77.42,150
9274,11,1,30,94,58,456,43.33,130
9275,12,1,30,94,58,456,25.81,150
9276,1,1,19,95,58,456,62.07,165
9277,2,1,19,95,58,456,100.0,165
9278,3,1,19,95,58,456,48.39,150
9279,4,1,19,95,58,456,76.67,150
9280,5,1,19,95,58,456,83.87,150
9281,6,1,19,95,58,456,73.33,160
9282,7,1,19,95,58,456,51.61,160
9283,8,1,19,95,58,456,19.35,160
9284,9,1,19,95,58,456,96.67,175
9285,10,1,19,95,58,456,100.0,160
9286,11,1,19,95,58,456,100.0,160
9287,12,1,19,95,58,456,87.1,175
9288,1,1,9,100,58,456,56.67,299
9289,2,1,9,100,58,456,100.0,299
9290,3,1,9,100,58,456,70.97,299
9291,4,1,9,100,58,456,100.0,299
9292,5,1,9,100,58,456,29.03,299
9293,6,1,9,100,58,456,100.0,299
9294,7,1,9,100,58,456,100.0,299
9295,8,1,9,100,58,456,100.0,299
9296,9,1,9,100,58,456,100.0,299
9297,10,1,9,100,58,456,9.68,299
9298,11,1,9,100,58,456,0.0,299
9299,12,1,9,100,58,456,0.0,299
9300,1,1,5,100,58,456,13.79,230
9301,2,1,5,100,58,456,0.0,239
9302,3,1,5,100,58,456,38.71,220
9303,4,1,5,100,58,456,56.67,220
9304,5,1,5,100,58,456,48.39,220
9305,6,1,5,100,58,456,63.33,230
9306,7,1,5,100,58,456,25.81,230
9307,8,1,5,100,58,456,9.68,230
9308,9,1,5,100,58,456,70.0,272
9309,10,1,5,100,58,456,58.06,210
9310,11,1,5,100,58,456,60.0,210
9311,12,1,5,100,58,456,41.94,169
9312,1,1,2,90,58,456,100.0,100
9313,2,1,2,90,58,456,100.0,100
9314,3,1,2,90,58,456,100.0,100
9315,4,1,2,90,58,456,100.0,100
9316,5,1,2,90,58,456,100.0,100
9317,6,1,2,90,58,456,6.67,100
9318,7,1,2,90,58,456,0.0,100
9319,8,1,2,90,58,456,0.0,100
9320,9,1,2,90,58,456,0.0,100
9321,10,1,2,90,58,456,0.0,100
9322,11,1,2,90,58,456,0.0,100
9323,12,1,2,90,58,456,0.0,100
9324,1,1,5,96,58,456,96.55,145
9325,2,1,5,96,58,456,100.0,145
9326,3,1,5,96,58,456,100.0,145
9327,4,1,5,96,58,456,100.0,145
9328,5,1,5,96,58,456,100.0,145
9329,6,1,5,96,58,456,30.0,145
9330,7,1,5,96,58,456,0.0,145
9331,8,1,5,96,58,456,0.0,145
9332,9,1,5,96,58,456,0.0,145
9333,10,1,5,96,58,456,0.0,145
9334,11,1,5,96,58,456,0.0,145
9335,12,1,5,96,58,456,0.0,145
9336,1,1,5,100,58,456,44.83,90
9337,2,1,5,100,58,456,96.43,110
9338,3,1,5,100,58,456,29.03,150
9339,4,1,5,100,58,456,43.33,150
9340,5,1,5,100,58,456,0.0,153
9341,6,1,5,100,58,456,90.0,140
9342,7,1,5,100,58,456,100.0,140
9343,8,1,5,100,58,456,100.0,140
9344,9,1,5,100,58,456,100.0,140
9345,10,1,5,100,58,456,12.9,140
9346,11,1,5,100,58,456,10.0,140
9347,12,1,5,100,58,456,0.0,145
9348,1,1,1,100,58,456,100.0,95
9349,2,1,1,100,58,456,100.0,95
9350,3,1,1,100,58,456,100.0,95
9351,4,1,1,100,58,456,100.0,95
9352,5,1,1,100,58,456,100.0,95
9353,6,1,1,100,58,456,100.0,95
9354,7,1,1,100,58,456,54.84,95
9355,8,1,1,100,58,456,0.0,95
9356,9,1,1,100,58,456,0.0,95
9357,10,1,1,100,58,456,0.0,95
9358,11,1,1,100,58,456,0.0,95
9359,12,1,1,100,58,456,0.0,95
9360,1,1,5,100,58,456,50.0,110
9361,2,1,5,100,58,456,82.14,220
9362,3,1,5,100,58,456,61.29,220
9363,4,1,5,100,58,456,76.67,220
9364,5,1,5,100,58,456,16.13,220
9365,6,1,5,100,58,456,100.0,229
9366,7,1,5,100,58,456,25.81,229
9367,8,1,5,100,58,456,29.03,229
9368,9,1,5,100,58,456,100.0,235
9369,10,1,5,100,58,456,67.74,235
9370,11,1,5,100,58,456,26.67,235
9371,12,1,5,100,58,456,87.1,255
9372,1,1,16,92,58,456,40.0,115
9373,2,1,16,92,58,456,14.29,115
9374,3,1,16,92,58,456,80.65,135
9375,4,1,16,92,58,456,86.67,135
9376,5,1,16,92,58,456,100.0,155
9377,6,1,16,92,58,456,96.67,175
9378,7,1,16,92,58,456,70.97,175
9379,8,1,16,92,58,456,67.74,175
9380,9,1,16,92,58,456,93.33,155
9381,10,1,16,92,58,456,83.87,155
9382,11,1,16,92,58,456,70.0,155
9383,12,1,16,92,58,456,64.52,155
9384,3,1,2,100,58,456,100.0,200
9385,4,1,2,100,58,456,0.0,200
9386,5,1,2,100,58,456,0.0,200
9387,1,1,2,90,58,456,100.0,200
9388,2,1,2,90,58,456,100.0,200
9389,3,1,2,90,58,456,100.0,200
9390,4,1,2,90,58,456,100.0,200
9391,5,1,2,90,58,456,100.0,200
9392,6,1,2,90,58,456,100.0,200
9393,7,1,2,90,58,456,100.0,200
9394,8,1,2,90,58,456,100.0,200
9395,9,1,2,90,58,456,13.33,200
9396,10,1,2,90,58,456,3.23,202
9397,11,1,2,90,58,456,0.0,207
9398,12,1,2,90,58,456,0.0,206
9399,1,1,4,100,58,456,34.48,145
9400,2,1,4,100,58,456,0.0,275
9401,3,1,4,100,58,456,96.77,150
9402,4,1,4,100,58,456,100.0,150
9403,5,1,4,100,58,456,83.87,150
9404,6,1,4,100,58,456,76.67,175
9405,7,1,4,100,58,456,100.0,150
9406,8,1,4,100,58,456,64.52,175
9407,9,1,4,100,58,456,96.67,200
9408,10,1,4,100,58,456,100.0,150
9409,11,1,4,100,58,456,83.33,200
9410,12,1,4,100,58,456,100.0,150
9411,1,1,3,100,58,456,96.55,195
9412,2,1,3,100,58,456,100.0,195
9413,6,1,3,100,58,456,100.0,195
9414,7,1,3,100,58,456,100.0,195
9415,8,1,3,100,58,456,100.0,195
9416,9,1,3,100,58,456,50.0,98
9417,10,1,3,100,58,456,0.0,195
9418,11,1,3,100,58,456,0.0,195
9419,12,1,3,100,58,456,0.0,195
9420,1,1,13,95,58,456,20.0,185
9421,2,1,13,95,58,456,53.57,185
9422,3,1,13,95,58,456,74.19,215
9423,4,1,13,95,58,456,46.67,215
9424,5,1,13,95,58,456,45.16,215
9425,6,1,13,95,58,456,60.0,220
9426,7,1,13,95,58,456,54.84,220
9427,8,1,13,95,58,456,45.16,220
9428,9,1,13,95,58,456,93.33,235
9429,10,1,13,95,58,456,77.42,250
9430,11,1,13,95,58,456,70.0,250
9431,12,1,13,95,58,456,0.0,250
9432,1,1,9,95,58,456,56.67,150
9433,2,1,9,95,58,456,0.0,151
9434,3,1,9,95,58,456,100.0,150
9435,4,1,9,95,58,456,50.0,75
9436,5,1,9,95,58,456,61.29,150
9437,6,1,9,95,58,456,93.33,170
9438,7,1,9,95,58,456,54.84,170
9439,8,1,9,95,58,456,25.81,170
9440,9,1,9,95,58,456,90.0,150
