,month,bedrooms,number_of_reviews,review_scores_rating,neighborhood,num_comp,occ%,avg_price,neighborhood2
14044,9,1,142,91,Chinatown,96,0.0,210,14
14045,10,1,142,91,Chinatown,96,80.65,210,14
14046,11,1,142,91,Chinatown,96,13.33,210,14
14047,12,1,142,91,Chinatown,96,33.33,210,14
14048,1,1,15,96,Chinatown,96,100.0,239,14
14049,2,1,15,96,Chinatown,96,100.0,239,14
14050,3,1,15,96,Chinatown,96,16.13,239,14
14051,4,1,15,96,Chinatown,96,6.67,239,14
14052,5,1,15,96,Chinatown,96,3.23,239,14
14053,6,1,15,96,Chinatown,96,100.0,239,14
14054,7,1,15,96,Chinatown,96,6.45,239,14
14055,8,1,15,96,Chinatown,96,0.0,239,14
14056,9,1,15,96,Chinatown,96,0.0,239,14
14057,10,1,15,96,Chinatown,96,100.0,239,14
14058,11,1,15,96,Chinatown,96,16.67,239,14
14059,12,1,15,96,Chinatown,96,-3.33,239,14
14060,1,1,90,88,Chinatown,96,96.67,169,14
14061,2,1,90,88,Chinatown,96,100.0,169,14
14062,3,1,90,88,Chinatown,96,58.06,169,14
14063,4,1,90,88,Chinatown,96,100.0,169,14
14064,5,1,90,88,Chinatown,96,100.0,169,14
14065,6,1,90,88,Chinatown,96,60.0,169,14
14066,7,1,90,88,Chinatown,96,87.1,169,14
14067,8,1,90,88,Chinatown,96,19.35,152,14
14068,9,1,90,88,Chinatown,96,33.33,169,14
14069,10,1,90,88,Chinatown,96,90.32,169,14
14070,11,1,90,88,Chinatown,96,16.67,169,14
14071,12,1,90,88,Chinatown,96,22.58,169,14
14072,1,1,9,91,Chinatown,96,83.33,200,14
14073,2,1,9,91,Chinatown,96,51.72,96,14
14074,3,1,9,91,Chinatown,96,0.0,200,14
14075,4,1,9,91,Chinatown,96,33.33,200,14
14076,5,1,9,91,Chinatown,96,74.19,200,14
14077,6,1,9,91,Chinatown,96,46.67,200,14
14078,7,1,9,91,Chinatown,96,25.81,200,14
14079,8,1,9,91,Chinatown,96,0.0,200,14
14080,9,1,9,91,Chinatown,96,0.0,200,14
14081,10,1,9,91,Chinatown,96,64.52,250,14
14082,11,1,9,91,Chinatown,96,46.67,250,14
14083,12,1,9,91,Chinatown,96,51.61,250,14
14084,1,1,70,96,Chinatown,96,58.06,229,14
14085,2,1,70,96,Chinatown,96,62.07,229,14
14086,3,1,70,96,Chinatown,96,61.29,229,14
14087,4,1,70,96,Chinatown,96,93.33,229,14
14088,5,1,70,96,Chinatown,96,83.87,229,14
14089,6,1,70,96,Chinatown,96,83.33,179,14
14090,7,1,70,96,Chinatown,96,74.19,189,14
14091,8,1,70,96,Chinatown,96,77.42,189,14
14092,9,1,70,96,Chinatown,96,66.67,189,14
14093,10,1,70,96,Chinatown,96,87.1,229,14
14094,11,1,70,96,Chinatown,96,76.67,229,14
14095,12,1,70,96,Chinatown,96,93.33,229,14
14096,1,1,30,91,Chinatown,96,13.33,179,14
14097,2,1,30,91,Chinatown,96,3.45,189,14
14098,3,1,30,91,Chinatown,96,22.58,239,14
14099,4,1,30,91,Chinatown,96,53.33,104,14
14100,5,1,30,91,Chinatown,96,100.0,239,14
14101,6,1,30,91,Chinatown,96,96.67,239,14
14102,7,1,30,91,Chinatown,96,100.0,239,14
14103,8,1,30,91,Chinatown,96,87.1,239,14
14104,9,1,30,91,Chinatown,96,0.0,199,14
14105,10,1,30,91,Chinatown,96,96.77,239,14
14106,11,1,30,91,Chinatown,96,43.33,229,14
14107,12,1,30,91,Chinatown,96,16.13,239,14
14108,1,1,11,96,Chinatown,96,83.33,200,14
14109,2,1,11,96,Chinatown,96,3.45,200,14
14110,3,1,11,96,Chinatown,96,0.0,200,14
14111,4,1,11,96,Chinatown,96,23.33,250,14
14112,5,1,11,96,Chinatown,96,93.55,200,14
14113,6,1,11,96,Chinatown,96,70.0,200,14
14114,7,1,11,96,Chinatown,96,87.1,250,14
14115,8,1,11,96,Chinatown,96,25.81,250,14
14116,9,1,11,96,Chinatown,96,90.0,250,14
14117,10,1,11,96,Chinatown,96,100.0,200,14
14118,11,1,11,96,Chinatown,96,83.33,200,14
14119,12,1,11,96,Chinatown,96,9.68,200,14
14120,1,1,19,93,Chinatown,96,13.33,120,14
14121,2,1,19,93,Chinatown,96,3.45,120,14
14122,3,1,19,93,Chinatown,96,87.1,170,14
14123,4,1,19,93,Chinatown,96,90.0,160,14
14124,5,1,19,93,Chinatown,96,87.1,150,14
14125,6,1,19,93,Chinatown,96,76.67,160,14
14126,7,1,19,93,Chinatown,96,93.55,170,14
14127,8,1,19,93,Chinatown,96,90.32,170,14
14128,9,1,19,93,Chinatown,96,76.67,170,14
14129,10,1,19,93,Chinatown,96,83.87,170,14
14130,11,1,19,93,Chinatown,96,36.67,155,14
14131,12,1,19,93,Chinatown,96,29.03,170,14
14132,1,1,88,94,Cobble Hill,24,48.39,120,17
14133,2,1,88,94,Cobble Hill,24,48.28,120,17
14134,3,1,88,94,Cobble Hill,24,70.97,150,17
14135,4,1,88,94,Cobble Hill,24,100.0,150,17
14136,5,1,88,94,Cobble Hill,24,93.55,140,17
14137,6,1,88,94,Cobble Hill,24,96.67,140,17
14138,7,1,88,94,Cobble Hill,24,80.65,140,17
14139,8,1,88,94,Cobble Hill,24,58.06,140,17
14140,9,1,88,94,Cobble Hill,24,76.67,140,17
14141,10,1,88,94,Cobble Hill,24,87.1,140,17
14142,11,1,88,94,Cobble Hill,24,53.33,140,17
14143,12,1,88,94,Cobble Hill,24,53.33,140,17
14144,1,1,20,95,Cobble Hill,24,29.03,130,17
14145,2,1,20,95,Cobble Hill,24,86.21,130,17
14146,3,1,20,95,Cobble Hill,24,100.0,130,17
14147,4,1,20,95,Cobble Hill,24,100.0,130,17
14148,5,1,20,95,Cobble Hill,24,100.0,130,17
14149,6,1,20,95,Cobble Hill,24,33.33,145,17
14150,7,1,20,95,Cobble Hill,24,32.26,145,17
14151,8,1,20,95,Cobble Hill,24,19.35,145,17
14152,9,1,20,95,Cobble Hill,24,6.67,145,17
14153,10,1,20,95,Cobble Hill,24,25.81,145,17
14154,11,1,20,95,Cobble Hill,24,10.0,145,17
14155,12,1,20,95,Cobble Hill,24,3.33,145,17
14156,1,1,31,88,Crown Heights,204,67.74,100,19
14157,2,1,31,88,Crown Heights,204,100.0,100,19
14158,3,1,31,88,Crown Heights,204,100.0,100,19
14159,4,1,31,88,Crown Heights,204,100.0,120,19
14160,5,1,31,88,Crown Heights,204,80.65,100,19
14161,6,1,31,88,Crown Heights,204,86.67,100,19
14162,7,1,31,88,Crown Heights,204,90.32,140,19
14163,8,1,31,88,Crown Heights,204,41.94,100,19
14164,9,1,31,88,Crown Heights,204,63.33,140,19
14165,10,1,31,88,Crown Heights,204,87.1,100,19
14166,11,1,31,88,Crown Heights,204,50.0,55,19
14167,12,1,31,88,Crown Heights,204,33.33,100,19
14168,1,1,101,94,Crown Heights,204,45.16,75,19
14169,2,1,101,94,Crown Heights,204,31.03,80,19
14170,3,1,101,94,Crown Heights,204,64.52,98,19
14171,4,1,101,94,Crown Heights,204,100.0,95,19
14172,5,1,101,94,Crown Heights,204,100.0,95,19
14173,6,1,101,94,Crown Heights,204,100.0,110,19
14174,7,1,101,94,Crown Heights,204,83.87,110,19
14175,8,1,101,94,Crown Heights,204,80.65,110,19
14176,9,1,101,94,Crown Heights,204,76.67,110,19
14177,10,1,101,94,Crown Heights,204,100.0,120,19
14178,11,1,101,94,Crown Heights,204,46.67,99,19
14179,12,1,101,94,Crown Heights,204,30.0,120,19
14180,1,1,160,95,Crown Heights,204,40.0,80,19
14181,2,1,160,95,Crown Heights,204,89.66,130,19
14182,3,1,160,95,Crown Heights,204,58.06,130,19
14183,4,1,160,95,Crown Heights,204,100.0,130,19
14184,5,1,160,95,Crown Heights,204,96.77,130,19
14185,6,1,160,95,Crown Heights,204,76.67,130,19
14186,7,1,160,95,Crown Heights,204,74.19,130,19
14187,8,1,160,95,Crown Heights,204,80.65,130,19
14188,9,1,160,95,Crown Heights,204,20.0,122,19
14189,10,1,160,95,Crown Heights,204,96.77,93,19
14190,12,1,160,95,Crown Heights,204,64.52,93,19
14191,1,1,75,94,Crown Heights,204,0.0,100,19
14192,2,1,75,94,Crown Heights,204,68.97,100,19
14193,3,1,75,94,Crown Heights,204,41.94,100,19
14194,4,1,75,94,Crown Heights,204,86.67,110,19
14195,5,1,75,94,Crown Heights,204,93.55,100,19
14196,6,1,75,94,Crown Heights,204,90.0,100,19
14197,7,1,75,94,Crown Heights,204,87.1,100,19
14198,8,1,75,94,Crown Heights,204,67.74,100,19
14199,9,1,75,94,Crown Heights,204,76.67,100,19
14200,10,1,75,94,Crown Heights,204,93.55,100,19
14201,11,1,75,94,Crown Heights,204,70.0,100,19
14202,12,1,75,94,Crown Heights,204,80.65,100,19
14203,1,1,68,96,Crown Heights,204,6.67,115,19
14204,2,1,68,96,Crown Heights,204,89.66,130,19
14205,3,1,68,96,Crown Heights,204,38.71,130,19
14206,4,1,68,96,Crown Heights,204,86.67,135,19
14207,5,1,68,96,Crown Heights,204,87.1,135,19
14208,6,1,68,96,Crown Heights,204,93.33,135,19
14209,7,1,68,96,Crown Heights,204,80.65,135,19
14210,8,1,68,96,Crown Heights,204,83.87,135,19
14211,9,1,68,96,Crown Heights,204,93.33,135,19
14212,10,1,68,96,Crown Heights,204,90.32,135,19
14213,11,1,68,96,Crown Heights,204,23.33,135,19
14214,12,1,68,96,Crown Heights,204,16.13,135,19
14215,1,1,63,91,Crown Heights,204,61.29,120,19
14216,2,1,63,91,Crown Heights,204,24.14,95,19
14217,3,1,63,91,Crown Heights,204,32.26,100,19
14218,4,1,63,91,Crown Heights,204,80.0,300,19
14219,5,1,63,91,Crown Heights,204,93.55,300,19
14220,6,1,63,91,Crown Heights,204,100.0,300,19
14221,7,1,63,91,Crown Heights,204,96.77,300,19
14222,8,1,63,91,Crown Heights,204,77.42,300,19
14223,9,1,63,91,Crown Heights,204,56.67,300,19
14224,10,1,63,91,Crown Heights,204,96.77,300,19
14225,11,1,63,91,Crown Heights,204,30.0,120,19
14226,12,1,63,91,Crown Heights,204,-3.33,300,19
14227,1,1,21,96,Crown Heights,204,6.45,77,19
14228,2,1,21,96,Crown Heights,204,3.45,140,19
14229,3,1,21,96,Crown Heights,204,22.58,140,19
14230,4,1,21,96,Crown Heights,204,33.33,130,19
14231,5,1,21,96,Crown Heights,204,83.87,130,19
14232,6,1,21,96,Crown Heights,204,73.33,130,19
14233,7,1,21,96,Crown Heights,204,41.94,125,19
14234,8,1,21,96,Crown Heights,204,0.0,125,19
14235,9,1,21,96,Crown Heights,204,20.0,125,19
14236,10,1,21,96,Crown Heights,204,48.39,125,19
14237,11,1,21,96,Crown Heights,204,6.67,125,19
14238,12,1,21,96,Crown Heights,204,-3.33,126,19
14239,1,1,128,88,Crown Heights,204,6.45,125,19
14240,2,1,128,88,Crown Heights,204,13.79,125,19
14241,3,1,128,88,Crown Heights,204,0.0,125,19
14242,4,1,128,88,Crown Heights,204,46.67,125,19
14243,5,1,128,88,Crown Heights,204,64.52,125,19
14244,6,1,128,88,Crown Heights,204,60.0,125,19
14245,7,1,128,88,Crown Heights,204,58.06,125,19
14246,8,1,128,88,Crown Heights,204,45.16,125,19
14247,9,1,128,88,Crown Heights,204,6.67,125,19
14248,10,1,128,88,Crown Heights,204,51.61,125,19
14249,11,1,128,88,Crown Heights,204,36.67,125,19
14250,12,1,128,88,Crown Heights,204,-3.33,125,19
14251,1,1,44,93,Crown Heights,204,0.0,150,19
14252,2,1,44,93,Crown Heights,204,10.34,100,19
14253,3,1,44,93,Crown Heights,204,0.0,100,19
14254,4,1,44,93,Crown Heights,204,6.67,150,19
14255,5,1,44,93,Crown Heights,204,77.42,150,19
14256,6,1,44,93,Crown Heights,204,73.33,150,19
14257,7,1,44,93,Crown Heights,204,93.55,150,19
14258,8,1,44,93,Crown Heights,204,0.0,150,19
14259,9,1,44,93,Crown Heights,204,0.0,150,19
14260,10,1,44,93,Crown Heights,204,70.97,150,19
14261,11,1,44,93,Crown Heights,204,0.0,150,19
14262,12,1,44,93,Crown Heights,204,0.0,150,19
14263,1,1,49,96,Crown Heights,204,36.67,89,19
14264,2,1,49,96,Crown Heights,204,27.59,95,19
14265,3,1,49,96,Crown Heights,204,35.48,95,19
14266,4,1,49,96,Crown Heights,204,86.67,217,19
14267,5,1,49,96,Crown Heights,204,100.0,217,19
14268,6,1,49,96,Crown Heights,204,100.0,217,19
14269,7,1,49,96,Crown Heights,204,100.0,217,19
14270,8,1,49,96,Crown Heights,204,87.1,217,19
14271,9,1,49,96,Crown Heights,204,100.0,217,19
14272,10,1,49,96,Crown Heights,204,90.32,153,19
14273,11,1,49,96,Crown Heights,204,56.67,153,19
14274,12,1,49,96,Crown Heights,204,32.26,131,19
14275,1,1,54,94,Crown Heights,204,13.33,110,19
14276,2,1,54,94,Crown Heights,204,3.45,110,19
14277,3,1,54,94,Crown Heights,204,0.0,131,19
14278,4,1,54,94,Crown Heights,204,50.0,125,19
14279,5,1,54,94,Crown Heights,204,83.87,125,19
14280,6,1,54,94,Crown Heights,204,73.33,125,19
14281,7,1,54,94,Crown Heights,204,51.61,125,19
14282,8,1,54,94,Crown Heights,204,90.32,125,19
14283,9,1,54,94,Crown Heights,204,33.33,125,19
14284,10,1,54,94,Crown Heights,204,67.74,125,19
14285,11,1,54,94,Crown Heights,204,0.0,129,19
14286,12,1,54,94,Crown Heights,204,0.0,141,19
14287,1,1,13,82,Crown Heights,204,54.84,90,19
14288,2,1,13,82,Crown Heights,204,20.69,90,19
14289,3,1,13,82,Crown Heights,204,25.81,85,19
14290,4,1,13,82,Crown Heights,204,83.33,90,19
14291,5,1,13,82,Crown Heights,204,93.55,90,19
14292,6,1,13,82,Crown Heights,204,73.33,90,19
14293,7,1,13,82,Crown Heights,204,48.39,90,19
14294,8,1,13,82,Crown Heights,204,64.52,90,19
14295,9,1,13,82,Crown Heights,204,66.67,90,19
14296,10,1,13,82,Crown Heights,204,100.0,90,19
14297,11,1,13,82,Crown Heights,204,30.0,80,19
14298,12,1,13,82,Crown Heights,204,23.33,80,19
14299,1,1,16,89,Crown Heights,204,9.68,71,19
14300,2,1,16,89,Crown Heights,204,13.79,88,19
14301,3,1,16,89,Crown Heights,204,0.0,90,19
14302,4,1,16,89,Crown Heights,204,16.67,88,19
14303,5,1,16,89,Crown Heights,204,83.87,88,19
14304,6,1,16,89,Crown Heights,204,100.0,88,19
14305,7,1,16,89,Crown Heights,204,100.0,88,19
14306,8,1,16,89,Crown Heights,204,90.32,88,19
14307,9,1,16,89,Crown Heights,204,80.0,88,19
14308,10,1,16,89,Crown Heights,204,100.0,88,19
14309,11,1,16,89,Crown Heights,204,6.67,88,19
14310,12,1,16,89,Crown Heights,204,-3.33,90,19
14311,1,1,35,82,Crown Heights,204,3.33,99,19
14312,2,1,35,82,Crown Heights,204,58.62,99,19
14313,3,1,35,82,Crown Heights,204,29.03,99,19
14314,4,1,35,82,Crown Heights,204,80.0,115,19
14315,5,1,35,82,Crown Heights,204,80.65,115,19
14316,6,1,35,82,Crown Heights,204,90.0,115,19
14317,7,1,35,82,Crown Heights,204,90.32,115,19
14318,8,1,35,82,Crown Heights,204,74.19,115,19
14319,9,1,35,82,Crown Heights,204,93.33,115,19
14320,10,1,35,82,Crown Heights,204,100.0,99,19
14321,11,1,35,82,Crown Heights,204,10.0,99,19
14322,12,1,35,82,Crown Heights,204,19.35,99,19
14323,1,1,9,98,Crown Heights,204,0.0,150,19
14324,2,1,9,98,Crown Heights,204,3.45,150,19
14325,3,1,9,98,Crown Heights,204,0.0,150,19
14326,4,1,9,98,Crown Heights,204,76.67,150,19
14327,5,1,9,98,Crown Heights,204,83.87,150,19
14328,6,1,9,98,Crown Heights,204,76.67,150,19
14329,7,1,9,98,Crown Heights,204,67.74,150,19
14330,8,1,9,98,Crown Heights,204,3.23,150,19
14331,9,1,9,98,Crown Heights,204,0.0,150,19
14332,10,1,9,98,Crown Heights,204,96.77,150,19
14333,11,1,9,98,Crown Heights,204,3.33,150,19
14334,12,1,9,98,Crown Heights,204,0.0,150,19
14335,1,1,12,93,Crown Heights,204,3.33,125,19
14336,2,1,12,93,Crown Heights,204,34.48,125,19
14337,3,1,12,93,Crown Heights,204,0.0,125,19
14338,4,1,12,93,Crown Heights,204,60.0,100,19
14339,5,1,12,93,Crown Heights,204,87.1,100,19
14340,6,1,12,93,Crown Heights,204,53.33,100,19
14341,7,1,12,93,Crown Heights,204,0.0,100,19
14342,8,1,12,93,Crown Heights,204,3.23,100,19
14343,9,1,12,93,Crown Heights,204,100.0,100,19
14344,10,1,12,93,Crown Heights,204,77.42,110,19
14345,11,1,12,93,Crown Heights,204,0.0,100,19
14346,12,1,12,93,Crown Heights,204,6.45,110,19
14347,1,1,54,79,Flatbush,48,3.23,70,29
14348,2,1,54,79,Flatbush,48,65.52,55,29
14349,3,1,54,79,Flatbush,48,0.0,55,29
14350,5,1,54,79,Flatbush,48,77.42,75,29
14351,6,1,54,79,Flatbush,48,76.67,75,29
14352,7,1,54,79,Flatbush,48,25.81,75,29
14353,8,1,54,79,Flatbush,48,45.16,75,29
14354,9,1,54,79,Flatbush,48,20.0,75,29
14355,10,1,54,79,Flatbush,48,70.97,75,29
14356,11,1,54,79,Flatbush,48,0.0,82,29
14357,12,1,54,79,Flatbush,48,26.67,75,29
14358,1,1,60,88,Flatbush,48,53.33,100,29
14359,2,1,60,88,Flatbush,48,3.45,100,29
14360,3,1,60,88,Flatbush,48,22.58,100,29
14361,4,1,60,88,Flatbush,48,70.0,150,29
14362,5,1,60,88,Flatbush,48,51.61,75,29
14363,6,1,60,88,Flatbush,48,83.33,150,29
14364,7,1,60,88,Flatbush,48,83.87,160,29
14365,8,1,60,88,Flatbush,48,64.52,160,29
14366,9,1,60,88,Flatbush,48,26.67,160,29
14367,10,1,60,88,Flatbush,48,80.65,125,29
14368,11,1,60,88,Flatbush,48,0.0,125,29
14369,12,1,60,88,Flatbush,48,6.45,125,29
14370,1,1,26,98,Flatbush,48,0.0,140,29
14371,2,1,26,98,Flatbush,48,3.45,140,29
14372,3,1,26,98,Flatbush,48,0.0,140,29
14373,4,1,26,98,Flatbush,48,100.0,140,29
14374,5,1,26,98,Flatbush,48,100.0,140,29
14375,6,1,26,98,Flatbush,48,100.0,140,29
14376,7,1,26,98,Flatbush,48,100.0,140,29
14377,8,1,26,98,Flatbush,48,100.0,140,29
14378,9,1,26,98,Flatbush,48,100.0,140,29
14379,10,1,26,98,Flatbush,48,38.71,140,29
14380,11,1,26,98,Flatbush,48,0.0,140,29
14381,12,1,26,98,Flatbush,48,0.0,140,29
14382,1,1,64,90,Flatbush,48,33.33,125,29
14383,2,1,64,90,Flatbush,48,34.48,110,29
14384,3,1,64,90,Flatbush,48,0.0,123,29
14385,4,1,64,90,Flatbush,48,100.0,159,29
14386,5,1,64,90,Flatbush,48,100.0,159,29
14387,6,1,64,90,Flatbush,48,76.67,139,29
14388,7,1,64,90,Flatbush,48,70.97,159,29
14389,8,1,64,90,Flatbush,48,29.03,133,29
14390,9,1,64,90,Flatbush,48,100.0,135,29
14391,10,1,64,90,Flatbush,48,87.1,135,29
14392,11,1,64,90,Flatbush,48,20.0,135,29
14393,12,1,64,90,Flatbush,48,22.58,135,29
14394,1,1,45,93,Upper West Side,324,96.67,195,67
14395,2,1,45,93,Upper West Side,324,6.9,211,67
14396,3,1,45,93,Upper West Side,324,74.19,195,67
14397,4,1,45,93,Upper West Side,324,86.67,145,67
14398,5,1,45,93,Upper West Side,324,87.1,145,67
14399,6,1,45,93,Upper West Side,324,96.67,145,67
14400,7,1,45,93,Upper West Side,324,93.55,145,67
14401,8,1,45,93,Upper West Side,324,58.06,145,67
14402,9,1,45,93,Upper West Side,324,96.67,145,67
14403,10,1,45,93,Upper West Side,324,96.77,145,67
14404,11,1,45,93,Upper West Side,324,63.33,145,67
14405,12,1,45,93,Upper West Side,324,54.84,145,67
14406,1,1,13,97,Upper West Side,324,90.32,130,67
14407,2,1,13,97,Upper West Side,324,20.69,130,67
14408,3,1,13,97,Upper West Side,324,25.81,130,67
14409,4,1,13,97,Upper West Side,324,0.0,137,67
14410,5,1,13,97,Upper West Side,324,16.13,130,67
14411,1,1,87,90,Upper West Side,324,26.67,61,67
14412,2,1,87,90,Upper West Side,324,48.28,54,67
14413,3,1,87,90,Upper West Side,324,0.0,61,67
14414,5,1,87,90,Upper West Side,324,32.26,61,67
14415,6,1,87,90,Upper West Side,324,3.33,63,67
14416,7,1,87,90,Upper West Side,324,96.77,76,67
14417,8,1,87,90,Upper West Side,324,93.55,76,67
14418,9,1,87,90,Upper West Side,324,0.0,76,67
14419,10,1,87,90,Upper West Side,324,64.52,76,67
14420,11,1,87,90,Upper West Side,324,33.33,65,67
14421,12,1,87,90,Upper West Side,324,0.0,66,67
14422,1,1,64,89,Upper West Side,324,0.0,100,67
14423,2,1,64,89,Upper West Side,324,100.0,175,67
14424,3,1,64,89,Upper West Side,324,54.84,175,67
14425,4,1,64,89,Upper West Side,324,60.0,175,67
14426,5,1,64,89,Upper West Side,324,87.1,175,67
14427,6,1,64,89,Upper West Side,324,43.33,175,67
14428,7,1,64,89,Upper West Side,324,51.61,140,67
14429,8,1,64,89,Upper West Side,324,0.0,175,67
14430,9,1,64,89,Upper West Side,324,46.67,175,67
14431,10,1,64,89,Upper West Side,324,87.1,165,67
14432,11,1,64,89,Upper West Side,324,63.33,165,67
14433,12,1,64,89,Upper West Side,324,67.74,165,67
14434,1,1,17,94,Upper West Side,324,6.67,170,67
14435,2,1,17,94,Upper West Side,324,10.34,170,67
14436,3,1,17,94,Upper West Side,324,0.0,170,67
14437,4,1,17,94,Upper West Side,324,63.33,170,67
14438,5,1,17,94,Upper West Side,324,83.87,170,67
14439,6,1,17,94,Upper West Side,324,100.0,170,67
14440,7,1,17,94,Upper West Side,324,96.77,170,67
14441,8,1,17,94,Upper West Side,324,0.0,170,67
14442,9,1,17,94,Upper West Side,324,23.33,170,67
14443,10,1,17,94,Upper West Side,324,64.52,170,67
14444,11,1,17,94,Upper West Side,324,0.0,170,67
14445,12,1,17,94,Upper West Side,324,0.0,170,67
14446,1,1,80,96,Upper West Side,324,30.0,185,67
14447,2,1,80,96,Upper West Side,324,6.9,185,67
14448,3,1,80,96,Upper West Side,324,90.32,185,67
14449,4,1,80,96,Upper West Side,324,100.0,185,67
14450,5,1,80,96,Upper West Side,324,100.0,185,67
14451,6,1,80,96,Upper West Side,324,73.33,185,67
14452,7,1,80,96,Upper West Side,324,67.74,185,67
14453,8,1,80,96,Upper West Side,324,45.16,185,67
14454,9,1,80,96,Upper West Side,324,80.0,185,67
14455,10,1,80,96,Upper West Side,324,90.32,185,67
14456,11,1,80,96,Upper West Side,324,90.0,185,67
14457,12,1,80,96,Upper West Side,324,48.39,185,67
14458,1,1,49,95,Upper West Side,324,9.68,115,67
14459,2,1,49,95,Upper West Side,324,86.21,195,67
14460,3,1,49,95,Upper West Side,324,83.87,195,67
14461,4,1,49,95,Upper West Side,324,93.33,195,67
14462,5,1,49,95,Upper West Side,324,93.55,195,67
14463,6,1,49,95,Upper West Side,324,96.67,195,67
14464,7,1,49,95,Upper West Side,324,61.29,185,67
14465,8,1,49,95,Upper West Side,324,93.55,185,67
14466,9,1,49,95,Upper West Side,324,80.0,185,67
14467,10,1,49,95,Upper West Side,324,96.77,195,67
14468,11,1,49,95,Upper West Side,324,13.33,170,67
14469,12,1,49,95,Upper West Side,324,23.33,170,67
14470,2,1,36,98,Upper West Side,324,3.45,60,67
14471,3,1,36,98,Upper West Side,324,0.0,60,67
14472,4,1,36,98,Upper West Side,324,53.33,60,67
14473,5,1,36,98,Upper West Side,324,90.32,60,67
14474,6,1,36,98,Upper West Side,324,63.33,60,67
14475,7,1,36,98,Upper West Side,324,90.32,75,67
14476,8,1,36,98,Upper West Side,324,32.26,60,67
14477,9,1,36,98,Upper West Side,324,73.33,75,67
14478,10,1,36,98,Upper West Side,324,83.87,75,67
14479,11,1,36,98,Upper West Side,324,53.33,75,67
14480,12,1,36,98,Upper West Side,324,6.67,75,67
14481,1,1,17,100,Upper West Side,324,3.23,225,67
14482,2,1,17,100,Upper West Side,324,6.9,225,67
14483,3,1,17,100,Upper West Side,324,22.58,225,67
14484,4,1,17,100,Upper West Side,324,6.67,300,67
14485,5,1,17,100,Upper West Side,324,61.29,275,67
14486,6,1,17,100,Upper West Side,324,86.67,239,67
14487,7,1,17,100,Upper West Side,324,100.0,239,67
14488,8,1,17,100,Upper West Side,324,48.39,239,67
14489,9,1,17,100,Upper West Side,324,0.0,239,67
14490,10,1,17,100,Upper West Side,324,100.0,239,67
14491,11,1,17,100,Upper West Side,324,0.0,239,67
14492,12,1,17,100,Upper West Side,324,-3.33,239,67
14493,1,1,34,96,Upper West Side,324,30.0,145,67
14494,2,1,34,96,Upper West Side,324,3.45,149,67
14495,3,1,34,96,Upper West Side,324,0.0,149,67
14496,4,1,34,96,Upper West Side,324,53.33,71,67
14497,5,1,34,96,Upper West Side,324,96.77,150,67
14498,6,1,34,96,Upper West Side,324,93.33,147,67
14499,7,1,34,96,Upper West Side,324,93.55,146,67
14500,8,1,34,96,Upper West Side,324,32.26,146,67
14501,9,1,34,96,Upper West Side,324,70.0,146,67
14502,10,1,34,96,Upper West Side,324,87.1,130,67
14503,11,1,34,96,Upper West Side,324,60.0,130,67
14504,12,1,34,96,Upper West Side,324,9.68,130,67
14505,1,1,22,93,Upper West Side,324,36.67,190,67
14506,2,1,22,93,Upper West Side,324,34.48,200,67
14507,3,1,22,93,Upper West Side,324,22.58,195,67
14508,4,1,22,93,Upper West Side,324,83.33,250,67
14509,5,1,22,93,Upper West Side,324,96.77,250,67
14510,6,1,22,93,Upper West Side,324,70.0,250,67
14511,7,1,22,93,Upper West Side,324,38.71,250,67
14512,8,1,22,93,Upper West Side,324,61.29,250,67
14513,9,1,22,93,Upper West Side,324,56.67,250,67
14514,10,1,22,93,Upper West Side,324,58.06,250,67
14515,11,1,22,93,Upper West Side,324,10.0,250,67
14516,12,1,22,93,Upper West Side,324,45.16,250,67
14517,1,1,13,94,Upper West Side,324,93.33,250,67
14518,2,1,13,94,Upper West Side,324,10.34,250,67
14519,5,1,13,94,Upper West Side,324,6.45,200,67
14520,6,1,13,94,Upper West Side,324,93.33,200,67
14521,1,1,19,100,Upper West Side,324,22.58,175,67
14522,2,1,19,100,Upper West Side,324,3.45,175,67
14523,3,1,19,100,Upper West Side,324,0.0,175,67
14524,4,1,19,100,Upper West Side,324,63.33,175,67
14525,5,1,19,100,Upper West Side,324,80.65,175,67
14526,6,1,19,100,Upper West Side,324,100.0,175,67
14527,7,1,19,100,Upper West Side,324,32.26,175,67
14528,8,1,19,100,Upper West Side,324,19.35,175,67
14529,9,1,19,100,Upper West Side,324,90.0,175,67
14530,10,1,19,100,Upper West Side,324,67.74,175,67
14531,11,1,19,100,Upper West Side,324,0.0,175,67
14532,12,1,19,100,Upper West Side,324,-3.33,175,67
14533,1,1,28,94,Upper West Side,324,83.87,119,67
14534,2,1,28,94,Upper West Side,324,72.41,129,67
14535,3,1,28,94,Upper West Side,324,0.0,129,67
