,neighborhood,month,bedrooms,area,sub_area,max_price,min_price,median_price,mean_price
1951,Midtown,12,4,Manhattan,Midtown,1195,1195,1195,1195
1952,Midtown East,1,0,Manhattan,Midtown,240,85,118,137
1953,Midtown East,1,1,Manhattan,Midtown,303,80,175,186
1954,Midtown East,1,2,Manhattan,Midtown,375,155,255,271
1955,Midtown East,1,3,Manhattan,Midtown,550,550,550,550
1956,Midtown East,1,4,Manhattan,Midtown,800,800,800,800
1957,Midtown East,2,0,Manhattan,Midtown,248,105,160,164
1958,Midtown East,2,1,Manhattan,Midtown,300,75,199,198
1959,Midtown East,2,2,Manhattan,Midtown,400,100,321,285
1960,Midtown East,2,3,Manhattan,Midtown,600,600,600,600
1961,Midtown East,2,4,Manhattan,Midtown,191,191,191,191
1962,Midtown East,3,0,Manhattan,Midtown,209,105,160,155
1963,Midtown East,3,1,Manhattan,Midtown,300,99,200,214
1964,Midtown East,3,2,Manhattan,Midtown,400,235,321,330
1965,Midtown East,3,3,Manhattan,Midtown,600,600,600,600
1966,Midtown East,3,4,Manhattan,Midtown,800,800,800,800
1967,Midtown East,4,0,Manhattan,Midtown,248,63,170,166
1968,Midtown East,4,1,Manhattan,Midtown,350,108,222,224
1969,Midtown East,4,2,Manhattan,Midtown,450,265,375,373
1970,Midtown East,4,3,Manhattan,Midtown,575,575,575,575
1971,Midtown East,4,4,Manhattan,Midtown,700,700,700,700
1972,Midtown East,5,0,Manhattan,Midtown,240,105,170,171
1973,Midtown East,5,1,Manhattan,Midtown,350,99,215,223
1974,Midtown East,5,2,Manhattan,Midtown,450,265,375,372
1975,Midtown East,5,3,Manhattan,Midtown,575,575,575,575
1976,Midtown East,5,4,Manhattan,Midtown,650,650,650,650
1977,Midtown East,6,0,Manhattan,Midtown,248,145,170,176
1978,Midtown East,6,1,Manhattan,Midtown,350,99,208,220
1979,Midtown East,6,2,Manhattan,Midtown,449,265,375,366
1980,Midtown East,6,3,Manhattan,Midtown,575,575,575,575
1981,Midtown East,6,4,Manhattan,Midtown,650,650,650,650
1982,Midtown East,7,0,Manhattan,Midtown,205,105,175,168
1983,Midtown East,7,1,Manhattan,Midtown,350,132,215,223
1984,Midtown East,7,2,Manhattan,Midtown,449,235,350,358
1985,Midtown East,7,3,Manhattan,Midtown,575,575,575,575
1986,Midtown East,7,4,Manhattan,Midtown,700,700,700,700
1987,Midtown East,8,0,Manhattan,Midtown,248,105,175,175
1988,Midtown East,8,1,Manhattan,Midtown,350,115,220,219
1989,Midtown East,8,2,Manhattan,Midtown,409,235,375,358
1990,Midtown East,8,3,Manhattan,Midtown,575,575,575,575
1991,Midtown East,8,4,Manhattan,Midtown,700,700,700,700
1992,Midtown East,9,0,Manhattan,Midtown,248,105,175,175
1993,Midtown East,9,1,Manhattan,Midtown,350,159,218,225
1994,Midtown East,9,2,Manhattan,Midtown,449,235,375,370
1995,Midtown East,9,3,Manhattan,Midtown,575,575,575,575
1996,Midtown East,9,4,Manhattan,Midtown,700,700,700,700
1997,Midtown East,10,0,Manhattan,Midtown,240,105,170,168
1998,Midtown East,10,1,Manhattan,Midtown,325,103,220,220
1999,Midtown East,10,2,Manhattan,Midtown,399,270,375,359
2000,Midtown East,10,3,Manhattan,Midtown,550,550,550,550
2001,Midtown East,10,4,Manhattan,Midtown,650,650,650,650
2002,Midtown East,11,0,Manhattan,Midtown,180,105,150,154
2003,Midtown East,11,1,Manhattan,Midtown,325,99,222,223
2004,Midtown East,11,2,Manhattan,Midtown,399,118,375,340
2005,Midtown East,11,3,Manhattan,Midtown,575,575,575,575
2006,Midtown East,11,4,Manhattan,Midtown,650,650,650,650
2007,Midtown East,12,0,Manhattan,Midtown,240,105,170,168
2008,Midtown East,12,1,Manhattan,Midtown,295,164,218,219
2009,Midtown East,12,2,Manhattan,Midtown,420,264,375,357
2010,Midtown East,12,3,Manhattan,Midtown,575,575,575,575
2011,Midtown East,12,4,Manhattan,Midtown,650,650,650,650
2012,Midwood,1,0,Brooklyn,Brooklyn,90,90,90,90
2013,Midwood,1,1,Brooklyn,Brooklyn,128,128,128,128
2014,Midwood,1,2,Brooklyn,Brooklyn,117,117,117,117
2015,Midwood,2,0,Brooklyn,Brooklyn,90,90,90,90
2016,Midwood,2,1,Brooklyn,Brooklyn,128,128,128,128
2017,Midwood,2,2,Brooklyn,Brooklyn,117,117,117,117
2018,Midwood,3,0,Brooklyn,Brooklyn,90,90,90,90
2019,Midwood,3,1,Brooklyn,Brooklyn,133,133,133,133
2020,Midwood,4,0,Brooklyn,Brooklyn,90,90,90,90
2021,Midwood,4,1,Brooklyn,Brooklyn,175,175,175,175
2022,Midwood,4,2,Brooklyn,Brooklyn,165,165,165,165
2023,Midwood,5,0,Brooklyn,Brooklyn,90,90,90,90
2024,Midwood,5,1,Brooklyn,Brooklyn,123,123,123,123
2025,Midwood,5,2,Brooklyn,Brooklyn,155,155,155,155
2026,Midwood,6,1,Brooklyn,Brooklyn,125,125,125,125
2027,Midwood,6,2,Brooklyn,Brooklyn,155,155,155,155
2028,Midwood,7,1,Brooklyn,Brooklyn,120,120,120,120
2029,Midwood,7,2,Brooklyn,Brooklyn,250,250,250,250
2030,Midwood,8,1,Brooklyn,Brooklyn,131,131,131,131
2031,Midwood,8,2,Brooklyn,Brooklyn,175,175,175,175
2032,Midwood,9,1,Brooklyn,Brooklyn,128,128,128,128
2033,Midwood,9,2,Brooklyn,Brooklyn,240,240,240,240
2034,Midwood,10,1,Brooklyn,Brooklyn,95,95,95,95
2035,Midwood,10,2,Brooklyn,Brooklyn,117,117,117,117
2036,Midwood,11,1,Brooklyn,Brooklyn,95,95,95,95
2037,Midwood,11,2,Brooklyn,Brooklyn,117,117,117,117
2038,Midwood,12,1,Brooklyn,Brooklyn,95,95,95,95
2039,Midwood,12,2,Brooklyn,Brooklyn,117,117,117,117
2040,Murray Hill,1,0,Manhattan,Midtown,175,145,154,157
2041,Murray Hill,1,1,Manhattan,Midtown,300,124,220,219
2042,Murray Hill,1,2,Manhattan,Midtown,379,85,257,244
2043,Murray Hill,1,4,Manhattan,Midtown,262,262,262,262
2044,Murray Hill,2,0,Manhattan,Midtown,150,109,149,136
2045,Murray Hill,2,1,Manhattan,Midtown,300,80,174,183
2046,Murray Hill,2,2,Manhattan,Midtown,449,85,231,249
2047,Murray Hill,2,4,Manhattan,Midtown,238,238,238,238
2048,Murray Hill,3,0,Manhattan,Midtown,190,138,175,167
2049,Murray Hill,3,1,Manhattan,Midtown,300,109,195,198
2050,Murray Hill,3,2,Manhattan,Midtown,337,85,274,242
2051,Murray Hill,3,4,Manhattan,Midtown,364,364,364,364
2052,Murray Hill,4,0,Manhattan,Midtown,225,150,176,182
2053,Murray Hill,4,1,Manhattan,Midtown,265,82,220,206
2054,Murray Hill,4,2,Manhattan,Midtown,449,122,350,318
2055,Murray Hill,4,4,Manhattan,Midtown,899,899,899,899
2056,Murray Hill,5,0,Manhattan,Midtown,225,170,187,192
2057,Murray Hill,5,1,Manhattan,Midtown,300,175,222,223
2058,Murray Hill,5,2,Manhattan,Midtown,500,106,449,352
2059,Murray Hill,5,4,Manhattan,Midtown,899,899,899,899
2060,Murray Hill,6,0,Manhattan,Midtown,205,145,180,177
2061,Murray Hill,6,1,Manhattan,Midtown,259,144,213,213
2062,Murray Hill,6,2,Manhattan,Midtown,449,105,379,311
2063,Murray Hill,6,4,Manhattan,Midtown,899,899,899,899
2064,Murray Hill,7,0,Manhattan,Midtown,250,170,189,203
2065,Murray Hill,7,1,Manhattan,Midtown,300,138,221,218
2066,Murray Hill,7,2,Manhattan,Midtown,429,114,379,307
2067,Murray Hill,7,4,Manhattan,Midtown,899,899,899,899
2068,Murray Hill,8,0,Manhattan,Midtown,250,155,170,186
2069,Murray Hill,8,1,Manhattan,Midtown,300,149,200,212
2070,Murray Hill,8,2,Manhattan,Midtown,500,211,370,363
2071,Murray Hill,8,4,Manhattan,Midtown,899,899,899,899
2072,Murray Hill,9,0,Manhattan,Midtown,225,155,180,185
2073,Murray Hill,9,1,Manhattan,Midtown,300,149,230,221
2074,Murray Hill,9,2,Manhattan,Midtown,429,238,385,359
2075,Murray Hill,9,4,Manhattan,Midtown,574,574,574,574
2076,Murray Hill,10,0,Manhattan,Midtown,299,159,210,220
2077,Murray Hill,10,1,Manhattan,Midtown,250,156,206,209
2078,Murray Hill,10,2,Manhattan,Midtown,439,320,366,373
2079,Murray Hill,10,4,Manhattan,Midtown,899,899,899,899
2080,Murray Hill,11,0,Manhattan,Midtown,332,159,198,222
2081,Murray Hill,11,1,Manhattan,Midtown,249,156,198,200
2082,Murray Hill,11,2,Manhattan,Midtown,380,148,326,295
2083,Murray Hill,11,4,Manhattan,Midtown,515,515,515,515
2084,Murray Hill,12,0,Manhattan,Midtown,252,125,164,176
2085,Murray Hill,12,1,Manhattan,Midtown,249,154,199,203
2086,Murray Hill,12,2,Manhattan,Midtown,439,333,380,383
2087,Murray Hill,12,4,Manhattan,Midtown,636,636,636,636
2088,Noho,1,0,Manhattan,Lower Manhattan,140,139,140,140
2089,Noho,1,1,Manhattan,Lower Manhattan,300,122,189,210
2090,Noho,1,2,Manhattan,Lower Manhattan,500,235,368,368
2091,Noho,2,0,Manhattan,Lower Manhattan,200,189,194,194
2092,Noho,2,1,Manhattan,Lower Manhattan,300,133,200,210
2093,Noho,2,2,Manhattan,Lower Manhattan,500,256,378,378
2094,Noho,3,0,Manhattan,Lower Manhattan,200,189,194,194
2095,Noho,3,1,Manhattan,Lower Manhattan,300,159,200,210
2096,Noho,3,2,Manhattan,Lower Manhattan,500,275,388,388
2097,Noho,3,3,Manhattan,Lower Manhattan,799,799,799,799
2098,Noho,4,0,Manhattan,Lower Manhattan,250,189,220,220
2099,Noho,4,1,Manhattan,Lower Manhattan,325,178,200,235
2100,Noho,4,2,Manhattan,Lower Manhattan,500,450,475,475
2101,Noho,4,3,Manhattan,Lower Manhattan,499,499,499,499
2102,Noho,5,0,Manhattan,Lower Manhattan,250,189,220,220
2103,Noho,5,1,Manhattan,Lower Manhattan,325,169,200,232
2104,Noho,5,2,Manhattan,Lower Manhattan,500,450,475,475
2105,Noho,6,0,Manhattan,Lower Manhattan,200,189,194,194
2106,Noho,6,1,Manhattan,Lower Manhattan,325,169,209,234
2107,Noho,6,2,Manhattan,Lower Manhattan,450,450,450,450
2108,Noho,6,3,Manhattan,Lower Manhattan,599,599,599,599
2109,Noho,7,0,Manhattan,Lower Manhattan,189,185,187,187
2110,Noho,7,1,Manhattan,Lower Manhattan,300,79,209,219
2111,Noho,7,2,Manhattan,Lower Manhattan,450,319,384,384
2112,Noho,8,0,Manhattan,Lower Manhattan,220,189,204,204
2113,Noho,8,1,Manhattan,Lower Manhattan,300,79,209,215
2114,Noho,8,2,Manhattan,Lower Manhattan,363,350,356,356
2115,Noho,8,3,Manhattan,Lower Manhattan,790,790,790,790
2116,Noho,9,0,Manhattan,Lower Manhattan,225,189,207,207
2117,Noho,9,1,Manhattan,Lower Manhattan,300,79,209,217
2118,Noho,9,2,Manhattan,Lower Manhattan,450,399,424,424
2119,Noho,10,0,Manhattan,Lower Manhattan,200,189,194,194
2120,Noho,10,1,Manhattan,Lower Manhattan,350,79,250,232
2121,Noho,10,2,Manhattan,Lower Manhattan,375,311,343,343
2122,Noho,10,3,Manhattan,Lower Manhattan,899,899,899,899
2123,Noho,11,0,Manhattan,Lower Manhattan,200,189,194,194
2124,Noho,11,1,Manhattan,Lower Manhattan,350,79,250,234
2125,Noho,11,2,Manhattan,Lower Manhattan,362,311,336,336
2126,Noho,11,3,Manhattan,Lower Manhattan,790,790,790,790
2127,Noho,12,0,Manhattan,Lower Manhattan,200,199,200,200
2128,Noho,12,1,Manhattan,Lower Manhattan,350,79,250,234
2129,Noho,12,2,Manhattan,Lower Manhattan,362,307,334,334
2130,Noho,12,3,Manhattan,Lower Manhattan,899,899,899,899
2131,Nolita,1,0,Manhattan,Lower Manhattan,195,51,100,115
2132,Nolita,1,1,Manhattan,Lower Manhattan,310,98,199,209
2133,Nolita,1,2,Manhattan,Lower Manhattan,390,185,275,292
2134,Nolita,1,3,Manhattan,Lower Manhattan,200,200,200,200
2135,Nolita,2,0,Manhattan,Lower Manhattan,225,100,203,176
2136,Nolita,2,1,Manhattan,Lower Manhattan,294,92,160,176
2137,Nolita,2,2,Manhattan,Lower Manhattan,529,92,254,280
2138,Nolita,2,3,Manhattan,Lower Manhattan,400,400,400,400
2139,Nolita,3,0,Manhattan,Lower Manhattan,203,129,140,157
2140,Nolita,3,1,Manhattan,Lower Manhattan,295,98,212,208
2141,Nolita,3,2,Manhattan,Lower Manhattan,325,246,257,271
2142,Nolita,3,3,Manhattan,Lower Manhattan,400,400,400,400
2143,Nolita,4,0,Manhattan,Lower Manhattan,225,210,220,218
2144,Nolita,4,1,Manhattan,Lower Manhattan,350,120,227,220
2145,Nolita,4,2,Manhattan,Lower Manhattan,599,267,370,377
2146,Nolita,4,3,Manhattan,Lower Manhattan,450,450,450,450
2147,Nolita,5,0,Manhattan,Lower Manhattan,225,195,220,213
2148,Nolita,5,1,Manhattan,Lower Manhattan,350,112,229,219
2149,Nolita,5,2,Manhattan,Lower Manhattan,495,257,322,341
2150,Nolita,5,3,Manhattan,Lower Manhattan,400,400,400,400
2151,Nolita,6,0,Manhattan,Lower Manhattan,150,150,150,150
2152,Nolita,6,1,Manhattan,Lower Manhattan,295,150,230,224
2153,Nolita,6,2,Manhattan,Lower Manhattan,495,257,322,341
2154,Nolita,6,3,Manhattan,Lower Manhattan,400,400,400,400
2155,Nolita,7,0,Manhattan,Lower Manhattan,150,150,150,150
2156,Nolita,7,1,Manhattan,Lower Manhattan,295,113,225,210
2157,Nolita,7,2,Manhattan,Lower Manhattan,495,257,302,334
2158,Nolita,7,3,Manhattan,Lower Manhattan,385,385,385,385
2159,Nolita,8,0,Manhattan,Lower Manhattan,201,189,193,194
2160,Nolita,8,1,Manhattan,Lower Manhattan,341,129,225,229
2161,Nolita,8,2,Manhattan,Lower Manhattan,455,257,290,332
2162,Nolita,8,3,Manhattan,Lower Manhattan,423,423,423,423
2163,Nolita,9,0,Manhattan,Lower Manhattan,299,195,249,248
2164,Nolita,9,1,Manhattan,Lower Manhattan,294,119,225,207
2165,Nolita,9,2,Manhattan,Lower Manhattan,475,257,320,345
2166,Nolita,9,3,Manhattan,Lower Manhattan,450,450,450,450
2167,Nolita,10,0,Manhattan,Lower Manhattan,269,195,232,232
2168,Nolita,10,1,Manhattan,Lower Manhattan,294,129,229,222
2169,Nolita,10,2,Manhattan,Lower Manhattan,519,255,320,355
2170,Nolita,10,3,Manhattan,Lower Manhattan,435,435,435,435
2171,Nolita,11,0,Manhattan,Lower Manhattan,240,195,216,217
2172,Nolita,11,1,Manhattan,Lower Manhattan,294,159,229,222
2173,Nolita,11,2,Manhattan,Lower Manhattan,448,249,320,339
2174,Nolita,11,3,Manhattan,Lower Manhattan,435,435,435,435
2175,Nolita,12,0,Manhattan,Lower Manhattan,276,205,256,246
2176,Nolita,12,1,Manhattan,Lower Manhattan,294,150,225,221
2177,Nolita,12,2,Manhattan,Lower Manhattan,519,255,320,346
2178,Nolita,12,3,Manhattan,Lower Manhattan,435,435,435,435
2179,North Williamsburg,1,1,Brooklyn,Brooklyn,275,275,275,275
2180,North Williamsburg,1,2,Brooklyn,Brooklyn,225,225,225,225
2181,North Williamsburg,2,1,Brooklyn,Brooklyn,260,260,260,260
2182,North Williamsburg,2,2,Brooklyn,Brooklyn,225,225,225,225
2183,North Williamsburg,3,1,Brooklyn,Brooklyn,260,260,260,260
2184,North Williamsburg,3,2,Brooklyn,Brooklyn,225,225,225,225
2185,North Williamsburg,4,1,Brooklyn,Brooklyn,275,275,275,275
2186,North Williamsburg,4,2,Brooklyn,Brooklyn,195,195,195,195
2187,North Williamsburg,5,1,Brooklyn,Brooklyn,275,275,275,275
2188,North Williamsburg,5,2,Brooklyn,Brooklyn,195,195,195,195
2189,North Williamsburg,6,1,Brooklyn,Brooklyn,275,275,275,275
2190,North Williamsburg,6,2,Brooklyn,Brooklyn,195,195,195,195
2191,North Williamsburg,7,1,Brooklyn,Brooklyn,275,275,275,275
2192,North Williamsburg,7,2,Brooklyn,Brooklyn,195,195,195,195
2193,North Williamsburg,8,1,Brooklyn,Brooklyn,260,260,260,260
2194,North Williamsburg,8,2,Brooklyn,Brooklyn,195,195,195,195
2195,North Williamsburg,9,1,Brooklyn,Brooklyn,260,260,260,260
2196,North Williamsburg,9,2,Brooklyn,Brooklyn,195,195,195,195
2197,North Williamsburg,10,1,Brooklyn,Brooklyn,260,260,260,260
2198,North Williamsburg,10,2,Brooklyn,Brooklyn,195,195,195,195
2199,North Williamsburg,11,1,Brooklyn,Brooklyn,260,260,260,260
2200,North Williamsburg,11,2,Brooklyn,Brooklyn,195,195,195,195
2201,North Williamsburg,12,1,Brooklyn,Brooklyn,260,260,260,260
2202,North Williamsburg,12,2,Brooklyn,Brooklyn,195,195,195,195
2203,Park Slope,1,0,Brooklyn,Brooklyn,175,68,125,126
2204,Park Slope,1,1,Brooklyn,Brooklyn,250,64,150,145
2205,Park Slope,1,2,Brooklyn,Brooklyn,250,125,160,179
2206,Park Slope,1,3,Brooklyn,Brooklyn,375,175,282,268
2207,Park Slope,1,4,Brooklyn,Brooklyn,750,220,375,430
2208,Park Slope,2,0,Brooklyn,Brooklyn,175,119,131,138
2209,Park Slope,2,1,Brooklyn,Brooklyn,250,58,150,149
2210,Park Slope,2,2,Brooklyn,Brooklyn,221,125,162,179
2211,Park Slope,2,3,Brooklyn,Brooklyn,375,116,225,226
2212,Park Slope,2,4,Brooklyn,Brooklyn,550,220,329,357
2213,Park Slope,3,0,Brooklyn,Brooklyn,175,125,142,148
2214,Park Slope,3,1,Brooklyn,Brooklyn,250,83,150,159
2215,Park Slope,3,2,Brooklyn,Brooklyn,250,125,169,183
2216,Park Slope,3,3,Brooklyn,Brooklyn,375,162,260,253
2217,Park Slope,3,4,Brooklyn,Brooklyn,650,220,322,379
2218,Park Slope,4,0,Brooklyn,Brooklyn,175,125,148,151
2219,Park Slope,4,1,Brooklyn,Brooklyn,350,98,160,166
2220,Park Slope,4,2,Brooklyn,Brooklyn,325,125,217,210
2221,Park Slope,4,3,Brooklyn,Brooklyn,375,175,272,271
2222,Park Slope,4,4,Brooklyn,Brooklyn,875,220,516,532
2223,Park Slope,5,0,Brooklyn,Brooklyn,175,125,148,151
2224,Park Slope,5,1,Brooklyn,Brooklyn,350,98,160,169
2225,Park Slope,5,2,Brooklyn,Brooklyn,325,125,218,210
2226,Park Slope,5,3,Brooklyn,Brooklyn,375,159,242,253
2227,Park Slope,5,4,Brooklyn,Brooklyn,875,220,516,532
2228,Park Slope,6,0,Brooklyn,Brooklyn,175,120,148,148
2229,Park Slope,6,1,Brooklyn,Brooklyn,275,98,160,167
2230,Park Slope,6,2,Brooklyn,Brooklyn,300,125,222,216
2231,Park Slope,6,3,Brooklyn,Brooklyn,375,140,275,273
2232,Park Slope,6,4,Brooklyn,Brooklyn,875,220,516,532
2233,Park Slope,7,0,Brooklyn,Brooklyn,175,110,144,146
2234,Park Slope,7,1,Brooklyn,Brooklyn,275,75,162,167
2235,Park Slope,7,2,Brooklyn,Brooklyn,300,125,225,217
2236,Park Slope,7,3,Brooklyn,Brooklyn,330,175,272,254
2237,Park Slope,7,4,Brooklyn,Brooklyn,875,220,516,532
2238,Park Slope,8,0,Brooklyn,Brooklyn,175,125,148,150
2239,Park Slope,8,1,Brooklyn,Brooklyn,275,75,160,165
2240,Park Slope,8,2,Brooklyn,Brooklyn,300,125,222,215
2241,Park Slope,8,3,Brooklyn,Brooklyn,375,175,275,272
2242,Park Slope,8,4,Brooklyn,Brooklyn,875,220,444,496
2243,Park Slope,9,0,Brooklyn,Brooklyn,175,75,142,141
2244,Park Slope,9,1,Brooklyn,Brooklyn,275,100,162,167
2245,Park Slope,9,2,Brooklyn,Brooklyn,300,125,225,216
2246,Park Slope,9,3,Brooklyn,Brooklyn,375,175,275,276
2247,Park Slope,9,4,Brooklyn,Brooklyn,639,220,385,407
2248,Park Slope,10,0,Brooklyn,Brooklyn,175,125,145,150
2249,Park Slope,10,1,Brooklyn,Brooklyn,250,83,159,164
2250,Park Slope,10,2,Brooklyn,Brooklyn,300,125,200,209
2251,Park Slope,10,3,Brooklyn,Brooklyn,375,175,275,279
2252,Park Slope,10,4,Brooklyn,Brooklyn,775,220,450,474
2253,Park Slope,11,0,Brooklyn,Brooklyn,175,88,135,137
2254,Park Slope,11,1,Brooklyn,Brooklyn,250,71,155,157
2255,Park Slope,11,2,Brooklyn,Brooklyn,300,125,216,214
2256,Park Slope,11,3,Brooklyn,Brooklyn,375,175,275,278
2257,Park Slope,11,4,Brooklyn,Brooklyn,775,220,450,474
2258,Park Slope,12,0,Brooklyn,Brooklyn,175,125,146,150
2259,Park Slope,12,1,Brooklyn,Brooklyn,250,75,157,161
2260,Park Slope,12,2,Brooklyn,Brooklyn,315,125,203,213
2261,Park Slope,12,3,Brooklyn,Brooklyn,375,175,275,279
2262,Park Slope,12,4,Brooklyn,Brooklyn,775,220,410,454
2263,Prospect Heights,1,0,Brooklyn,Brooklyn,110,110,110,110
2264,Prospect Heights,1,1,Brooklyn,Brooklyn,250,95,164,164
2265,Prospect Heights,1,2,Brooklyn,Brooklyn,250,102,150,168
2266,Prospect Heights,1,3,Brooklyn,Brooklyn,375,169,200,248
2267,Prospect Heights,1,4,Brooklyn,Brooklyn,350,244,297,297
2268,Prospect Heights,2,0,Brooklyn,Brooklyn,110,110,110,110
2269,Prospect Heights,2,1,Brooklyn,Brooklyn,250,87,152,158
2270,Prospect Heights,2,2,Brooklyn,Brooklyn,245,120,182,179
2271,Prospect Heights,2,3,Brooklyn,Brooklyn,450,171,200,274
2272,Prospect Heights,2,4,Brooklyn,Brooklyn,350,244,297,297
2273,Prospect Heights,3,0,Brooklyn,Brooklyn,110,110,110,110
2274,Prospect Heights,3,1,Brooklyn,Brooklyn,250,87,150,156
2275,Prospect Heights,3,2,Brooklyn,Brooklyn,250,120,186,185
2276,Prospect Heights,3,3,Brooklyn,Brooklyn,450,169,200,273
2277,Prospect Heights,3,4,Brooklyn,Brooklyn,350,349,350,350
2278,Prospect Heights,4,0,Brooklyn,Brooklyn,110,110,110,110
2279,Prospect Heights,4,1,Brooklyn,Brooklyn,250,66,150,154
2280,Prospect Heights,4,2,Brooklyn,Brooklyn,275,132,200,204
2281,Prospect Heights,4,3,Brooklyn,Brooklyn,500,199,208,302
2282,Prospect Heights,4,4,Brooklyn,Brooklyn,400,349,374,374
2283,Prospect Heights,5,0,Brooklyn,Brooklyn,110,110,110,110
2284,Prospect Heights,5,1,Brooklyn,Brooklyn,250,99,160,172
2285,Prospect Heights,5,2,Brooklyn,Brooklyn,275,102,198,185
2286,Prospect Heights,5,3,Brooklyn,Brooklyn,500,199,208,302
2287,Prospect Heights,5,4,Brooklyn,Brooklyn,400,349,374,374
2288,Prospect Heights,6,0,Brooklyn,Brooklyn,110,110,110,110
2289,Prospect Heights,6,1,Brooklyn,Brooklyn,250,99,160,173
2290,Prospect Heights,6,2,Brooklyn,Brooklyn,275,108,196,186
2291,Prospect Heights,6,3,Brooklyn,Brooklyn,550,199,208,319
2292,Prospect Heights,6,4,Brooklyn,Brooklyn,500,349,424,424
2293,Prospect Heights,7,0,Brooklyn,Brooklyn,110,110,110,110
2294,Prospect Heights,7,1,Brooklyn,Brooklyn,275,104,160,177
2295,Prospect Heights,7,2,Brooklyn,Brooklyn,275,108,200,203
2296,Prospect Heights,7,3,Brooklyn,Brooklyn,450,199,211,287
2297,Prospect Heights,7,4,Brooklyn,Brooklyn,500,349,424,424
2298,Prospect Heights,8,0,Brooklyn,Brooklyn,110,110,110,110
2299,Prospect Heights,8,1,Brooklyn,Brooklyn,275,99,160,182
2300,Prospect Heights,8,2,Brooklyn,Brooklyn,275,108,200,201
2301,Prospect Heights,8,3,Brooklyn,Brooklyn,450,199,200,283
2302,Prospect Heights,8,4,Brooklyn,Brooklyn,500,349,424,424
2303,Prospect Heights,9,0,Brooklyn,Brooklyn,110,110,110,110
2304,Prospect Heights,9,1,Brooklyn,Brooklyn,275,104,160,184
2305,Prospect Heights,9,2,Brooklyn,Brooklyn,275,102,200,202
2306,Prospect Heights,9,3,Brooklyn,Brooklyn,500,199,211,303
2307,Prospect Heights,9,4,Brooklyn,Brooklyn,500,349,424,424
2308,Prospect Heights,10,0,Brooklyn,Brooklyn,110,110,110,110
2309,Prospect Heights,10,1,Brooklyn,Brooklyn,250,87,155,162
2310,Prospect Heights,10,2,Brooklyn,Brooklyn,275,120,190,193
2311,Prospect Heights,10,3,Brooklyn,Brooklyn,550,199,200,316
2312,Prospect Heights,10,4,Brooklyn,Brooklyn,350,345,348,348
2313,Prospect Heights,11,0,Brooklyn,Brooklyn,110,110,110,110
2314,Prospect Heights,11,1,Brooklyn,Brooklyn,250,77,154,153
2315,Prospect Heights,11,2,Brooklyn,Brooklyn,275,120,186,191
2316,Prospect Heights,11,3,Brooklyn,Brooklyn,550,199,200,316
2317,Prospect Heights,11,4,Brooklyn,Brooklyn,350,148,249,249
2318,Prospect Heights,12,0,Brooklyn,Brooklyn,110,110,110,110
2319,Prospect Heights,12,1,Brooklyn,Brooklyn,250,87,154,161
2320,Prospect Heights,12,2,Brooklyn,Brooklyn,275,120,195,197
2321,Prospect Heights,12,3,Brooklyn,Brooklyn,550,199,200,316
2322,Prospect Heights,12,4,Brooklyn,Brooklyn,350,345,348,348
2323,Red Hook,1,0,Brooklyn,Brooklyn,130,100,110,113
2324,Red Hook,1,1,Brooklyn,Brooklyn,175,92,148,140
2325,Red Hook,1,2,Brooklyn,Brooklyn,170,170,170,170
2326,Red Hook,1,3,Brooklyn,Brooklyn,350,350,350,350
2327,Red Hook,2,0,Brooklyn,Brooklyn,130,95,102,108
2328,Red Hook,2,1,Brooklyn,Brooklyn,160,129,138,142
2329,Red Hook,2,2,Brooklyn,Brooklyn,195,195,195,195
2330,Red Hook,2,3,Brooklyn,Brooklyn,350,350,350,350
2331,Red Hook,3,0,Brooklyn,Brooklyn,140,100,115,118
2332,Red Hook,3,1,Brooklyn,Brooklyn,160,129,138,142
2333,Red Hook,3,2,Brooklyn,Brooklyn,195,195,195,195
2334,Red Hook,3,3,Brooklyn,Brooklyn,350,350,350,350
2335,Red Hook,4,0,Brooklyn,Brooklyn,150,100,118,122
2336,Red Hook,4,1,Brooklyn,Brooklyn,175,139,151,154
2337,Red Hook,4,2,Brooklyn,Brooklyn,210,210,210,210
2338,Red Hook,4,3,Brooklyn,Brooklyn,350,350,350,350
2339,Red Hook,5,0,Brooklyn,Brooklyn,150,100,115,120
2340,Red Hook,5,1,Brooklyn,Brooklyn,175,135,151,153
2341,Red Hook,5,2,Brooklyn,Brooklyn,210,210,210,210
2342,Red Hook,5,3,Brooklyn,Brooklyn,350,350,350,350
2343,Red Hook,6,0,Brooklyn,Brooklyn,175,100,112,125
2344,Red Hook,6,1,Brooklyn,Brooklyn,162,135,158,153
2345,Red Hook,6,2,Brooklyn,Brooklyn,210,210,210,210
2346,Red Hook,6,3,Brooklyn,Brooklyn,400,400,400,400
2347,Red Hook,7,0,Brooklyn,Brooklyn,150,64,100,104
2348,Red Hook,7,1,Brooklyn,Brooklyn,162,135,158,153
2349,Red Hook,7,2,Brooklyn,Brooklyn,210,210,210,210
2350,Red Hook,7,3,Brooklyn,Brooklyn,400,400,400,400
2351,Red Hook,8,0,Brooklyn,Brooklyn,150,100,112,119
2352,Red Hook,8,1,Brooklyn,Brooklyn,162,135,158,153
2353,Red Hook,8,2,Brooklyn,Brooklyn,210,210,210,210
2354,Red Hook,8,3,Brooklyn,Brooklyn,400,400,400,400
